2023-02-13 20:39:44,889 INFO    StreamThr :20230 [internal.py:wandb_internal():87] W&B internal server running at pid: 20230, started at: 2023-02-13 20:39:44.889497
2023-02-13 20:39:46,853 INFO    wandb-upload_0:20230 [upload_job.py:push():138] Uploaded file /tmp/tmp9ww7e_w7wandb/cica0kqh-wandb-metadata.json
2023-02-13 20:39:48,751 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: log_artifact
2023-02-13 20:39:48,751 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: log_artifact
2023-02-13 20:39:49,408 INFO    Thread-13 :20230 [dir_watcher.py:_on_file_created():275] file/dir created: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/output.log
2023-02-13 20:39:51,357 INFO    wandb-upload_0:20230 [upload_job.py:push():96] Uploaded file /home/daniel/.local/share/wandb/artifacts/staging/tmpj30zf_gh
2023-02-13 20:39:51,408 INFO    Thread-13 :20230 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/output.log
2023-02-13 20:39:52,295 INFO    SenderThread:20230 [sender.py:send_request_log_artifact():1381] logged artifact raw_data.parquet - {'id': 'QXJ0aWZhY3Q6MzY1NjE2MjQ2', 'digest': 'd07cfe0c8bd86971c9f85bce13c85266', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyODU3OTA5', 'latestArtifact': None}, 'version': 'latest'}
2023-02-13 20:39:52,295 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: status_report
2023-02-13 20:39:52,836 DEBUG   SenderThread:20230 [sender.py:send():336] send: telemetry
2023-02-13 20:39:52,836 DEBUG   SenderThread:20230 [sender.py:send():336] send: exit
2023-02-13 20:39:52,836 INFO    SenderThread:20230 [sender.py:send_exit():559] handling exit code: 0
2023-02-13 20:39:52,836 INFO    SenderThread:20230 [sender.py:send_exit():561] handling runtime: 7
2023-02-13 20:39:52,836 INFO    SenderThread:20230 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-13 20:39:52,837 INFO    SenderThread:20230 [sender.py:send_exit():567] send defer
2023-02-13 20:39:52,837 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:52,837 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 0
2023-02-13 20:39:52,837 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:52,837 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 0
2023-02-13 20:39:52,837 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 1
2023-02-13 20:39:52,837 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:52,837 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 1
2023-02-13 20:39:52,837 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:52,837 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 1
2023-02-13 20:39:52,837 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 2
2023-02-13 20:39:52,837 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:52,837 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 2
2023-02-13 20:39:52,838 INFO    HandlerThread:20230 [system_monitor.py:finish():161] Stopping system monitor
2023-02-13 20:39:52,838 DEBUG   SystemMonitor:20230 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-02-13 20:39:52,838 DEBUG   SystemMonitor:20230 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-02-13 20:39:52,838 DEBUG   SystemMonitor:20230 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-02-13 20:39:52,839 INFO    HandlerThread:20230 [interfaces.py:finish():175] Joined cpu
2023-02-13 20:39:52,839 INFO    HandlerThread:20230 [interfaces.py:finish():175] Joined disk
2023-02-13 20:39:52,839 INFO    HandlerThread:20230 [interfaces.py:finish():175] Joined memory
2023-02-13 20:39:52,839 INFO    HandlerThread:20230 [interfaces.py:finish():175] Joined network
2023-02-13 20:39:52,839 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:52,839 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 2
2023-02-13 20:39:52,839 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 3
2023-02-13 20:39:52,839 DEBUG   SenderThread:20230 [sender.py:send():336] send: stats
2023-02-13 20:39:52,839 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:52,839 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 3
2023-02-13 20:39:52,839 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:52,840 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 3
2023-02-13 20:39:52,840 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 4
2023-02-13 20:39:52,840 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:52,840 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 4
2023-02-13 20:39:52,840 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:52,840 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 4
2023-02-13 20:39:52,840 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 5
2023-02-13 20:39:52,840 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:52,840 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 5
2023-02-13 20:39:52,840 DEBUG   SenderThread:20230 [sender.py:send():336] send: summary
2023-02-13 20:39:52,840 INFO    SenderThread:20230 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-02-13 20:39:52,840 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:52,840 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 5
2023-02-13 20:39:52,840 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 6
2023-02-13 20:39:52,841 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:52,841 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 6
2023-02-13 20:39:52,841 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:52,841 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 6
2023-02-13 20:39:52,843 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: status_report
2023-02-13 20:39:53,075 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 7
2023-02-13 20:39:53,075 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:53,075 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 7
2023-02-13 20:39:53,075 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:53,075 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 7
2023-02-13 20:39:53,409 INFO    Thread-13 :20230 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/config.yaml
2023-02-13 20:39:53,409 INFO    Thread-13 :20230 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/wandb-summary.json
2023-02-13 20:39:53,836 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-13 20:39:54,545 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 8
2023-02-13 20:39:54,545 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: poll_exit
2023-02-13 20:39:54,545 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:54,545 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 8
2023-02-13 20:39:54,546 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:54,546 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 8
2023-02-13 20:39:54,549 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 9
2023-02-13 20:39:54,549 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:54,549 DEBUG   SenderThread:20230 [sender.py:send():336] send: artifact
2023-02-13 20:39:54,549 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 9
2023-02-13 20:39:54,837 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-13 20:39:55,410 INFO    Thread-13 :20230 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/output.log
2023-02-13 20:39:56,026 INFO    wandb-upload_1:20230 [upload_job.py:push():96] Uploaded file /home/daniel/.local/share/wandb/artifacts/staging/tmpkmemgpjd
2023-02-13 20:39:56,045 INFO    wandb-upload_0:20230 [upload_job.py:push():96] Uploaded file /home/daniel/.local/share/wandb/artifacts/staging/tmp386brg22
2023-02-13 20:39:57,399 INFO    SenderThread:20230 [sender.py:send_artifact():1417] sent artifact job-https___github.com_dangstan_genre_classification.git_download_download_data.py - {'id': 'QXJ0aWZhY3Q6MzY1NjE2MzM5', 'digest': 'be7b362a62864985185af9cdd2e5b8ba', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUyODU3OTI4', 'latestArtifact': None}, 'version': 'latest'}
2023-02-13 20:39:57,399 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:57,399 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 9
2023-02-13 20:39:57,399 INFO    SenderThread:20230 [dir_watcher.py:finish():362] shutting down directory watcher
2023-02-13 20:39:57,410 INFO    SenderThread:20230 [dir_watcher.py:finish():392] scan: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files
2023-02-13 20:39:57,410 INFO    SenderThread:20230 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/conda-environment.yaml conda-environment.yaml
2023-02-13 20:39:57,410 INFO    SenderThread:20230 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/wandb-summary.json wandb-summary.json
2023-02-13 20:39:57,410 INFO    SenderThread:20230 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/wandb-metadata.json wandb-metadata.json
2023-02-13 20:39:57,410 INFO    SenderThread:20230 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/config.yaml config.yaml
2023-02-13 20:39:57,412 INFO    SenderThread:20230 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/requirements.txt requirements.txt
2023-02-13 20:39:57,412 INFO    SenderThread:20230 [dir_watcher.py:finish():406] scan save: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/output.log output.log
2023-02-13 20:39:57,413 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 10
2023-02-13 20:39:57,413 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: poll_exit
2023-02-13 20:39:57,413 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:57,413 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 10
2023-02-13 20:39:57,417 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:57,419 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 10
2023-02-13 20:39:57,419 INFO    SenderThread:20230 [file_pusher.py:finish():162] shutting down file pusher
2023-02-13 20:39:58,019 INFO    wandb-upload_1:20230 [upload_job.py:push():138] Uploaded file /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/conda-environment.yaml
2023-02-13 20:39:58,183 INFO    wandb-upload_3:20230 [upload_job.py:push():138] Uploaded file /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/requirements.txt
2023-02-13 20:39:58,185 INFO    wandb-upload_2:20230 [upload_job.py:push():138] Uploaded file /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/config.yaml
2023-02-13 20:39:58,186 INFO    wandb-upload_4:20230 [upload_job.py:push():138] Uploaded file /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/output.log
2023-02-13 20:39:58,202 INFO    wandb-upload_0:20230 [upload_job.py:push():138] Uploaded file /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/files/wandb-summary.json
2023-02-13 20:39:58,403 INFO    Thread-12 (_thread_body):20230 [sender.py:transition_state():587] send defer: 11
2023-02-13 20:39:58,403 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:58,403 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 11
2023-02-13 20:39:58,403 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:58,403 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 11
2023-02-13 20:39:58,403 INFO    SenderThread:20230 [file_pusher.py:join():167] waiting for file pusher
2023-02-13 20:39:58,403 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 12
2023-02-13 20:39:58,403 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:58,403 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 12
2023-02-13 20:39:58,404 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:58,404 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 12
2023-02-13 20:39:58,582 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 13
2023-02-13 20:39:58,582 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:58,582 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 13
2023-02-13 20:39:58,582 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:58,582 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 13
2023-02-13 20:39:58,582 INFO    SenderThread:20230 [sender.py:transition_state():587] send defer: 14
2023-02-13 20:39:58,582 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: defer
2023-02-13 20:39:58,582 INFO    HandlerThread:20230 [handler.py:handle_request_defer():170] handle defer: 14
2023-02-13 20:39:58,583 DEBUG   SenderThread:20230 [sender.py:send():336] send: final
2023-02-13 20:39:58,583 DEBUG   SenderThread:20230 [sender.py:send():336] send: footer
2023-02-13 20:39:58,583 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: defer
2023-02-13 20:39:58,583 INFO    SenderThread:20230 [sender.py:send_request_defer():583] handle sender defer: 14
2023-02-13 20:39:58,584 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: poll_exit
2023-02-13 20:39:58,584 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: server_info
2023-02-13 20:39:58,584 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: get_summary
2023-02-13 20:39:58,584 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: sampled_history
2023-02-13 20:39:58,584 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: poll_exit
2023-02-13 20:39:58,584 DEBUG   SenderThread:20230 [sender.py:send_request():363] send_request: server_info
2023-02-13 20:39:58,787 DEBUG   HandlerThread:20230 [handler.py:handle_request():144] handle_request: shutdown
2023-02-13 20:39:58,787 INFO    HandlerThread:20230 [handler.py:finish():841] shutting down handler
2023-02-13 20:39:59,584 INFO    WriterThread:20230 [datastore.py:close():299] close: /home/daniel/PycharmProjects/genre_classification/download/wandb/run-20230213_203944-kbeeap24/run-kbeeap24.wandb
2023-02-13 20:39:59,787 INFO    SenderThread:20230 [sender.py:finish():1493] shutting down sender
2023-02-13 20:39:59,787 INFO    SenderThread:20230 [file_pusher.py:finish():162] shutting down file pusher
2023-02-13 20:39:59,787 INFO    SenderThread:20230 [file_pusher.py:join():167] waiting for file pusher
